player_id,pass_ec_mean,pass_ec_std,xthreat_ec_mean,xthreat_ec_std,difference_ec_mean,difference_ec_std,player_team,player_minute,player_position,player_name
185524,0.2739896751169032,0.0601890903162544,0.1406077265197297,0.102024180059117,-0.1333819485971734,0.1112333123261439,Sevilla,978,midfielder,Djibril Sow
89399,0.2634432519448038,0.1012570968350353,0.0451368596318831,0.1040615417332786,-0.2183063923129206,0.0885034452556329,Rayo Vallecano,881,defender,Aridane Hernández
215206,0.2588921166431281,0.0983739194142985,0.5871937218602958,0.1514662747008699,0.3283016052171676,0.1548410385977099,Cádiz,678,striker,Maximiliano Gómez
484753,0.432820692672022,0.0695752121119501,0.1040868606378296,0.0803780256685289,-0.3287338320341924,0.1271817134820232,Las Palmas,1511,midfielder,Kirian Rodríguez
61597,0.2847779860410332,0.0732482449265696,0.7038317467216793,0.1152707345243506,0.4190537606806459,0.1396604792589486,Alavés,771,striker,Kike García
477463,0.3294539347909047,0.0800320114331667,0.2075798189918054,0.1270125956618056,-0.1218741157990993,0.1338451077758911,Osasuna,820,midfielder,Jon Moncayola
488024,0.2418832514449994,0.0517470076958385,0.4579566791296934,0.234031018659228,0.2160734276846939,0.207959190039101,Villarreal,479,midfielder,Yeremy Pino
509290,0.2617712703866281,0.0937095223644799,0.4491698282738619,0.1796033113829867,0.1873985578872339,0.0952749045466554,Real Betis,347,midfielder,Luiz Henrique
216475,0.4059008010072908,0.0841220477351852,0.0310177732047696,0.1054575629206423,-0.3748830278025212,0.1429865431661047,Real Sociedad,1591,defender,Igor Zubeldia
216183,0.2404076641668636,0.0417534337493653,0.4470481127137218,0.1127542912135018,0.2066404485468581,0.0985097041428962,Real Madrid,539,midfielder,Brahim Díaz
463170,0.2728355178619535,0.0828865401157331,0.0882152004033534,0.1981230410647,-0.1846203174586,0.2162342982605961,Almería,966,midfielder,Iddrisu Baba
156293,0.2988648643652863,0.0828043034720078,0.5118959310225554,0.2587962520497673,0.213031066657269,0.2498208881645815,Mallorca,1059,striker,Vedat Muriqi
233681,0.3570994001754171,0.0715237589038409,0.1098664672116798,0.1306500213808264,-0.2472329329637373,0.1583753031748806,Almería,1149,midfielder,Lucas Robertone
503523,0.2655990850977284,0.0927906006215017,0.1334202752696167,0.1100402274741984,-0.1321788098281117,0.1681287794622437,Atlético de Madrid,562,midfielder,Pablo Barrios
487703,0.2210173949702796,0.1217034225409536,0.0687285266399619,0.1313132242256705,-0.1522888683303176,0.1668082989428276,Las Palmas,1191,defender,Álex Suárez
174249,0.2582626070318344,0.0940342072179351,0.1097912933085633,0.2074396106135745,-0.1484713137232711,0.2039582661266625,Celta de Vigo,1359,defender,Carl Starfelt
212769,0.1668198468542705,0.0663337277704594,0.0069565931031345,0.0085164761045766,-0.1598632537511359,0.06232964890137,Athletic Club,1800,goalkeeper,Unai Simón
484702,0.3181877423974306,0.080795772645087,0.3653021505828485,0.1582693833885215,0.0471144081854179,0.1674655591157818,Osasuna,1528,midfielder,Aimar Oroz
593109,0.2193200093280378,0.07497352505017,0.3591534585226297,0.2163956884347291,0.1398334491945918,0.1769994492810901,Barcelona,798,striker,Lamine Yamal
472194,0.2736402628873306,0.1096032093867907,0.0144703274882145,0.0228554970882136,-0.2591699353991161,0.1055518577497203,Las Palmas,1710,goalkeeper,Álvaro Vallés
170864,0.1644150417709316,0.0717143422776069,0.4100946854269806,0.2940604035676618,0.2456796436560489,0.3049583328369372,Las Palmas,1413,midfielder,Munir El Haddadi
51732,0.227708134989676,0.0699148028128768,0.263511053178547,0.2133553123662393,0.035802918188871,0.2791861809786061,Granada CF,538,midfielder,José Callejón
109702,0.3013402978716081,0.0999670683522407,0.368936515406912,0.250208905374329,0.0675962175353039,0.2634968140579585,Cádiz,1053,striker,Roger Martí
