codigo	tipo	equipo	player	x	y	min	sec	period	partido	nombre_equipo	nombre_jugador	outcome	fase	tipo	end_x	end_y	extra
1	pase	1564	233681	55.6	10.3	48	42	1	2372222	Almería	Lucas Robertone	1	0	0	60.6	25.6	0
1	pase	1564	463170	60.6	25.6	48	43	1	2372222	Almería	Iddrisu Baba	1	0	0	63.2	8	0
1	pase_fallado	1564	234548	63.2	8	48	44	1	2372222	Almería	Álex Pozo	0	0	0	72.6	26.2	0
49	recuperacion_balon	184	77359	24.4	75.5	48	46	1	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	0	0	0
1	pase_fallado	184	77359	29.5	86.8	48	50	1	2372222	Rayo Vallecano	Florian Lejeune	0	0	0	58.5	92.9	0
8	pase_cortado	1564	233681	41.1	9.2	48	52	1	2372222	Almería	Lucas Robertone	1	0	0	0	0	0
49	recuperacion_balon	1564	233681	42.8	9.8	48	54	1	2372222	Almería	Lucas Robertone	1	0	0	0	0	0
1	pase	1564	233681	42.8	9.8	48	54	1	2372222	Almería	Lucas Robertone	1	0	0	55.2	9.8	0
1	pase	1564	234548	55.2	9.8	48	56	1	2372222	Almería	Álex Pozo	1	0	0	44.5	12.5	0
1	pase_fallado	1564	233681	44.1	17.1	49	0	1	2372222	Almería	Lucas Robertone	0	0	0	81.1	24.9	0
44	duelo_aereo	184	89399	16.8	79.3	49	4	1	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	0	0	0
44	duelo_aereo	1564	433952	83.2	20.7	49	4	1	2372222	Almería	Largie Ramazani	0	0	0	0	0	0
61	toco_balon	184	89399	14.8	83	49	4	1	2372222	Rayo Vallecano	Aridane Hernández	0	0	0	0	0	0
3	regate_fallado	1564	433952	82	11.1	49	8	1	2372222	Almería	Largie Ramazani	0	0	0	0	0	0
7	entrada	184	178424	18	88.9	49	8	1	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
61	toco_balon	184	89399	15.3	88.8	49	8	1	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	0	0	0
61	toco_balon	1564	433952	80.3	13.2	49	8	1	2372222	Almería	Largie Ramazani	0	0	0	0	0	0
49	recuperacion_balon	184	89399	14.2	82.3	49	10	1	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	0	0	0
1	pase_fallado	184	89399	18.9	78.4	49	10	1	2372222	Rayo Vallecano	Aridane Hernández	0	0	0	60.2	2.2	0
49	recuperacion_balon	1564	220871	35.6	98.3	49	19	1	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
1	pase	1564	220871	42.4	95.1	49	21	1	2372222	Almería	Sergio Akieme	1	0	0	38.1	63.7	0
1	pase	1564	210977	40.2	63.1	49	25	1	2372222	Almería	Srdjan Babic	1	0	0	45.1	52.5	0
1	pase	1564	233681	46.8	55.8	49	28	1	2372222	Almería	Lucas Robertone	1	0	0	49.6	78.2	0
3	regate_fallado	1564	132161	73.1	90.9	49	36	1	2372222	Almería	Adri Embarba	0	0	0	0	0	0
7	entrada	184	183462	26.9	9.1	49	37	1	2372222	Rayo Vallecano	Unai López	0	0	0	0	0	0
61	toco_balon	1564	132161	72.6	91.1	49	37	1	2372222	Almería	Adri Embarba	1	0	0	0	0	0
61	toco_balon	184	183462	25	7.2	49	37	1	2372222	Rayo Vallecano	Unai López	1	0	0	0	0	0
49	recuperacion_balon	184	434078	28.8	6.2	49	38	1	2372222	Rayo Vallecano	Isi Palazón	1	0	0	0	0	0
83	sin_identificar	1564	132161	63.2	93.6	49	41	1	2372222	Almería	Adri Embarba	0	0	0	0	0	0
1	pase_fallado	184	434078	53.6	5.6	49	44	1	2372222	Rayo Vallecano	Isi Palazón	0	0	0	83.6	15.9	0
59	portero_sale_despeja	1564	76611	16.2	83.3	49	47	1	2372222	Almería	Diego Mariño	1	0	0	0	0	0
12	despeje	1564	76611	16.2	83.3	49	47	1	2372222	Almería	Diego Mariño	1	0	0	24.7	101.1	0
5	balon_fuera	184	434078	71.4	0	49	48	1	2372222	Rayo Vallecano	Isi Palazón	1	0	347	0	0	0
5	balon_fuera	1564	76611	28.6	100	49	48	1	2372222	Almería	Diego Mariño	0	0	347	0	0	0
1	pase	184	97624	66.5	0	50	22	1	2372222	Rayo Vallecano	Iván Balliu	1	0	0	73.2	12.9	0
1	pase	184	40721	74.1	12.3	50	23	1	2372222	Rayo Vallecano	Óscar Trejo	1	0	0	83.3	5.8	0
83	sin_identificar	1564	220871	19.1	98	50	25	1	2372222	Almería	Sergio Akieme	0	0	0	0	0	0
1	pase	184	449300	70.9	3.4	50	31	1	2372222	Rayo Vallecano	Randy Nteka	1	0	0	66.4	11	0
1	pase	184	433161	65.4	8	50	32	1	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	67.4	2.9	0
1	pase	184	449300	66	3.4	50	33	1	2372222	Rayo Vallecano	Randy Nteka	1	0	0	70.7	14.5	0
1	pase	184	40721	71	15	50	34	1	2372222	Rayo Vallecano	Óscar Trejo	1	0	0	75	8.5	0
3	regate_fallado	184	433161	77.3	7.2	50	35	1	2372222	Rayo Vallecano	Óscar Valentín	0	0	0	0	0	0
7	entrada	1564	132161	22.7	92.8	50	35	1	2372222	Almería	Adri Embarba	1	0	0	0	0	0
5	balon_fuera	184	433161	77.4	0	50	36	1	2372222	Rayo Vallecano	Óscar Valentín	1	0	347	0	0	0
5	balon_fuera	1564	132161	22.6	100	50	36	1	2372222	Almería	Adri Embarba	0	0	347	0	0	0
1	pase	184	97624	78.8	0	50	47	1	2372222	Rayo Vallecano	Iván Balliu	1	0	0	87.9	25.4	0
15	disparo_parado	184	40721	87	29.7	50	50	1	2372222	Rayo Vallecano	Óscar Trejo	1	0	0	0	0	0
10	parada	1564	76611	3.1	53.3	50	50	1	2372222	Almería	Diego Mariño	1	0	0	0	0	0
52	portero_agarrra_pelota	1564	76611	3.1	53.3	50	51	1	2372222	Almería	Diego Mariño	1	0	0	0	0	0
18	cambio_jugador_fuera	184	183462	40.8	31.5	45	0	2	2372222	Rayo Vallecano	Unai López	1	0	0	0	0	0
19	cambio_jugador_dentro	184	441175	40.8	31.5	45	0	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	0	0	0
18	cambio_jugador_fuera	1564	441293	87.3	100	45	0	2	2372222	Almería	Lázaro	1	0	0	0	0	0
19	cambio_jugador_dentro	1564	493344	87.3	100	45	0	2	2372222	Almería	Sergio Arribas	1	0	0	0	0	0
1	pase	1564	432838	50.2	50	45	0	2	2372222	Almería	Luis Suárez	1	0	0	38.7	43.3	0
1	pase	1564	233681	38.7	41.5	45	2	2	2372222	Almería	Lucas Robertone	1	0	0	36.2	9.1	0
1	pase	1564	234548	36.2	9.1	45	4	2	2372222	Almería	Álex Pozo	1	0	0	28.6	24.4	0
1	pase	1564	469402	29.4	28	45	6	2	2372222	Almería	Edgar González	1	0	0	27.9	59.3	0
1	pase	1564	210977	29.3	66.6	45	9	2	2372222	Almería	Srdjan Babic	1	0	0	33.2	85	0
1	pase	1564	463170	33.2	82.6	45	11	2	2372222	Almería	Iddrisu Baba	1	0	0	38.5	65.8	0
4	falta_recibida	1564	233681	33.8	71.8	45	13	2	2372222	Almería	Lucas Robertone	1	0	152	0	0	0
4	falta_cometida	184	40721	66.2	28.2	45	13	2	2372222	Rayo Vallecano	Óscar Trejo	0	0	152	0	0	0
1	pase	1564	463170	34.8	68.2	45	25	2	2372222	Almería	Iddrisu Baba	1	0	0	36.4	26.4	0
1	pase	1564	469402	41.9	26.2	45	29	2	2372222	Almería	Edgar González	1	0	0	54.9	3.7	0
1	pase	1564	234548	54.2	4.4	45	31	2	2372222	Almería	Álex Pozo	1	0	0	35.7	14.3	0
1	pase	1564	469402	36.7	23.3	45	35	2	2372222	Almería	Edgar González	1	0	0	39.7	34.5	0
1	pase	1564	463170	38.5	33.7	45	36	2	2372222	Almería	Iddrisu Baba	1	0	0	32.4	21.6	0
1	pase	1564	469402	32.3	20.9	45	38	2	2372222	Almería	Edgar González	1	0	0	43.4	4.7	0
1	pase	1564	234548	42.8	9.4	45	42	2	2372222	Almería	Álex Pozo	1	0	0	33.2	21.6	0
1	pase	1564	469402	35.4	25.5	45	44	2	2372222	Almería	Edgar González	1	0	0	32.3	59.9	0
1	pase	1564	210977	37.8	69.6	45	48	2	2372222	Almería	Srdjan Babic	1	0	0	56.3	95.6	0
1	pase	1564	220871	40	77.5	45	53	2	2372222	Almería	Sergio Akieme	1	0	0	31.6	39.5	0
1	pase	1564	469402	32.1	36.1	45	57	2	2372222	Almería	Edgar González	1	0	0	58.3	4	0
1	pase	1564	234548	62.7	13.5	46	3	2	2372222	Almería	Álex Pozo	1	0	0	64.1	28.3	0
83	sin_identificar	184	441175	36.7	75.7	46	5	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	0	0	0	0
1	pase	1564	433952	65.9	28.8	46	9	2	2372222	Almería	Largie Ramazani	1	0	0	62.9	38.3	0
1	pase	1564	233681	64.9	45.4	46	11	2	2372222	Almería	Lucas Robertone	1	0	0	78.9	85.7	0
3	regate_fallado	1564	220871	89.7	88.1	46	17	2	2372222	Almería	Sergio Akieme	0	0	0	0	0	0
7	entrada	184	434078	10.3	11.9	46	17	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	0	0	0
1	pase	1564	132161	84.1	93.9	46	20	2	2372222	Almería	Adri Embarba	1	0	0	78.5	83.9	0
1	pase	1564	220871	75.4	80.6	46	22	2	2372222	Almería	Sergio Akieme	1	0	0	70.4	88.7	0
1	pase_fallado	1564	233681	73.6	85.3	46	26	2	2372222	Almería	Lucas Robertone	0	0	0	80.1	64.8	0
12	despeje	184	441175	21	40.6	46	27	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	11.8	-1.1	0
5	balon_fuera	184	441175	12.2	0	46	30	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	347	0	0	0
5	balon_fuera	1564	233681	87.8	100	46	30	2	2372222	Almería	Lucas Robertone	1	0	347	0	0	0
1	pase_fallado	1564	220871	84.9	100	46	50	2	2372222	Almería	Sergio Akieme	0	0	0	81.3	87.4	0
8	pase_cortado	184	434078	18.9	12.7	46	51	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	0	0	0
49	recuperacion_balon	184	40721	22.4	8.9	46	52	2	2372222	Rayo Vallecano	Óscar Trejo	1	0	0	0	0	0
83	sin_identificar	1564	132161	70.8	87	46	53	2	2372222	Almería	Adri Embarba	1	0	0	0	0	0
1	pase	184	40721	28.8	12.3	46	54	2	2372222	Rayo Vallecano	Óscar Trejo	1	0	0	31.1	6.9	0
83	sin_identificar	1564	220871	66.7	94.7	46	57	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
50	me_roban_balon	184	434078	31.5	5.2	46	57	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	0	0	0
7	entrada	1564	220871	68.5	94.8	46	58	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
5	balon_fuera	184	434078	31.8	0	46	58	2	2372222	Rayo Vallecano	Isi Palazón	1	0	347	0	0	0
5	balon_fuera	1564	220871	68.2	100	46	58	2	2372222	Almería	Sergio Akieme	0	0	347	0	0	0
1	pase_fallado	184	97624	32.6	0	47	16	2	2372222	Rayo Vallecano	Iván Balliu	0	0	0	59	9.4	0
44	duelo_aereo	1564	210977	42.2	88.8	47	18	2	2372222	Almería	Srdjan Babic	1	0	0	0	0	0
44	duelo_aereo	184	449300	57.8	11.2	47	18	2	2372222	Rayo Vallecano	Randy Nteka	0	0	0	0	0	0
1	pase	1564	210977	43.6	86.2	47	18	2	2372222	Almería	Srdjan Babic	1	0	0	59.4	88	0
49	recuperacion_balon	1564	493344	59.4	88	47	19	2	2372222	Almería	Sergio Arribas	1	0	0	0	0	0
1	pase	1564	493344	59.4	88	47	19	2	2372222	Almería	Sergio Arribas	1	0	0	55.6	92.6	0
61	toco_balon	1564	132161	55.6	92.7	47	20	2	2372222	Almería	Adri Embarba	0	0	0	0	0	0
1	pase	184	434078	42.4	9.1	47	21	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	46.1	4.2	0
49	recuperacion_balon	184	449300	46.8	5.2	47	22	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	0	0	0
1	pase	184	449300	46.8	5.2	47	22	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	45.9	3.6	0
1	pase_fallado	184	97624	46	4.4	47	23	2	2372222	Rayo Vallecano	Iván Balliu	0	0	0	48.6	3.6	0
74	bloqueo_pase	1564	132161	49.4	96.5	47	23	2	2372222	Almería	Adri Embarba	1	0	0	0	0	0
5	balon_fuera	184	449300	57.5	0	47	25	2	2372222	Rayo Vallecano	Randy Nteka	1	0	347	0	0	0
5	balon_fuera	1564	132161	42.5	100	47	25	2	2372222	Almería	Adri Embarba	0	0	347	0	0	0
1	pase	184	97624	55.9	0	47	36	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	60.3	11.6	0
3	regate_fallado	184	434078	59.4	14	47	37	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	0	0	0
7	entrada	1564	493344	40.6	86	47	38	2	2372222	Almería	Sergio Arribas	0	0	0	0	0	0
1	pase	184	434078	57.8	3.4	47	43	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	44.9	3.3	0
1	pase	184	441175	44.6	4.2	47	45	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	38.8	21.9	0
1	pase	184	89399	38.9	27.9	47	47	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	35.9	67.9	0
1	pase	184	77359	37.9	70.7	47	48	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	56.6	93.8	0
1	pase	184	178424	59.3	94.6	47	53	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	53	79.4	0
1	pase	184	433161	44.6	71.4	47	56	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	32.6	50	0
1	pase	184	89399	32.2	45.7	47	59	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	44.3	19.2	0
1	pase_fallado	184	441175	57.5	18.1	48	3	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	0	72.8	14.7	0
49	recuperacion_balon	1564	220871	35.3	70.6	48	4	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
1	pase	1564	220871	36.8	69.3	48	6	2	2372222	Almería	Sergio Akieme	1	0	0	34.3	58.7	0
1	pase	1564	463170	34.3	53.4	48	8	2	2372222	Almería	Iddrisu Baba	1	0	0	39.3	38.3	0
1	pase	1564	433952	39.3	38.3	48	9	2	2372222	Almería	Largie Ramazani	1	0	0	24.9	64	0
1	pase	1564	210977	33.8	68.1	48	14	2	2372222	Almería	Srdjan Babic	1	0	0	34.1	79.4	0
1	pase	1564	233681	34.5	81	48	15	2	2372222	Almería	Lucas Robertone	1	0	0	46.7	95.8	0
3	regate_fallado	1564	132161	44.3	95.8	48	17	2	2372222	Almería	Adri Embarba	0	0	0	0	0	0
49	recuperacion_balon	184	97624	40.7	6.5	48	19	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	0	0	0
1	pase	184	97624	41.7	9.1	48	20	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	43.6	19.6	0
1	pase	184	441175	44.1	21.7	48	28	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	32	36.2	0
1	pase	184	89399	31.2	38.8	48	31	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	29	69.6	0
1	pase	184	77359	28.3	70.8	48	36	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	24.7	36	0
1	pase	184	89399	26.3	29.9	48	39	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	35.9	25.4	0
1	pase	184	441175	31.2	32.2	48	41	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	11.1	54.2	0
1	pase	184	94878	14.2	52.9	48	47	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	29.5	5.8	0
1	pase	184	97624	34.6	5.2	48	50	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	29	15.4	0
1	pase	184	441175	28.7	15.6	48	51	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	46.5	13.8	0
3	regate_fallado	184	40721	63.8	30.8	48	57	2	2372222	Rayo Vallecano	Óscar Trejo	0	0	0	0	0	0
7	entrada	1564	210977	36.2	69.2	48	57	2	2372222	Almería	Srdjan Babic	1	0	0	0	0	0
49	recuperacion_balon	1564	463170	32.3	57.3	48	58	2	2372222	Almería	Iddrisu Baba	1	0	0	0	0	0
1	pase	1564	463170	32.2	53.7	48	59	2	2372222	Almería	Iddrisu Baba	1	0	0	39.7	38.3	0
1	pase_fallado	1564	433952	43.2	41.6	49	2	2	2372222	Almería	Largie Ramazani	0	0	0	77.6	53.6	0
49	recuperacion_balon	184	89399	26.1	48.9	49	5	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	0	0	0
1	pase	184	89399	23.7	44.7	49	5	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	9.4	48.7	0
1	pase_fallado	184	94878	9	48.4	49	6	2	2372222	Rayo Vallecano	Stole Dimitrievski	0	0	0	21	-1.3	0
5	balon_fuera	184	94878	17	0	49	9	2	2372222	Rayo Vallecano	Stole Dimitrievski	0	0	347	0	0	0
5	balon_fuera	1564	432838	83	100	49	9	2	2372222	Almería	Luis Suárez	1	0	347	0	0	0
1	pase	1564	132161	87.4	100	49	17	2	2372222	Almería	Adri Embarba	1	0	0	66.3	93.5	0
3	regate_fallado	1564	220871	72.7	80.1	49	25	2	2372222	Almería	Sergio Akieme	0	0	0	0	0	0
7	entrada	184	441175	27.3	19.9	49	25	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	0	0	0	0
1	pase	1564	233681	69.6	93	49	29	2	2372222	Almería	Lucas Robertone	1	0	0	77.6	97.2	0
83	sin_identificar	184	97624	23.8	3.4	49	30	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	0	0	0
1	pase	1564	132161	77.6	97.2	49	30	2	2372222	Almería	Adri Embarba	1	0	0	81.1	88.1	0
3	regate_fallado	1564	233681	78.2	84.7	49	31	2	2372222	Almería	Lucas Robertone	0	0	0	0	0	0
7	entrada	184	441175	21.8	15.3	49	31	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	0	0	0	0
61	toco_balon	1564	233681	84.6	81.7	49	31	2	2372222	Almería	Lucas Robertone	1	0	0	0	0	0
4	falta_recibida	184	97624	19.3	9	49	32	2	2372222	Rayo Vallecano	Iván Balliu	1	0	152	0	0	265
4	falta_cometida	1564	132161	80.7	91	49	32	2	2372222	Almería	Adri Embarba	0	0	152	0	0	265
1	pase	184	94878	14.9	8.1	50	5	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	65.7	18.1	0
44	duelo_aereo	184	449300	70	21.4	50	8	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	0	0	0
44	duelo_aereo	1564	210977	30	78.6	50	8	2	2372222	Almería	Srdjan Babic	0	0	0	0	0	0
1	pase_fallado	184	449300	71.8	23.2	50	8	2	2372222	Rayo Vallecano	Randy Nteka	0	0	0	87.8	29.9	0
52	portero_agarrra_pelota	1564	76611	13.9	67.2	50	11	2	2372222	Almería	Diego Mariño	0	0	0	0	0	0
1	pase	1564	76611	13.9	56.4	50	12	2	2372222	Almería	Diego Mariño	1	0	0	26.3	34	0
1	pase	1564	469402	26.6	34	50	17	2	2372222	Almería	Edgar González	1	0	0	38.7	34	0
4	falta_recibida	1564	433952	42.8	31.8	50	20	2	2372222	Almería	Largie Ramazani	1	0	152	0	0	0
4	falta_cometida	184	165682	57.2	68.2	50	20	2	2372222	Rayo Vallecano	Álvaro García	0	0	152	0	0	0
17	tarjeta	184	165682	56	68.5	50	24	2	2372222	Rayo Vallecano	Álvaro García	1	0	0	0	0	0
1	pase	1564	469402	39	33	50	38	2	2372222	Almería	Edgar González	1	0	0	58.4	94.8	0
1	pase_fallado	1564	220871	63	96.4	50	39	2	2372222	Almería	Sergio Akieme	0	0	0	77.4	74.8	0
12	despeje	184	89399	20.4	34.6	50	41	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	25.9	12	0
50	me_roban_balon	184	434078	27.2	14.4	50	44	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	0	0	0
7	entrada	1564	132161	72.8	85.6	50	44	2	2372222	Almería	Adri Embarba	1	0	0	0	0	0
1	pase_fallado	1564	220871	66.8	75.3	50	47	2	2372222	Almería	Sergio Akieme	0	0	0	80.5	30.4	0
1	pase_fallado	184	178424	21.1	75	50	49	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	0	32.2	83.3	0
1	pase	1564	234548	72.5	25	50	50	2	2372222	Almería	Álex Pozo	1	0	0	81.2	29.5	0
83	sin_identificar	184	178424	3.6	91.4	50	58	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
3	regate_fallado	1564	433952	96.4	3.5	51	0	2	2372222	Almería	Largie Ramazani	0	0	0	0	0	0
7	entrada	184	178424	3.6	96.5	51	0	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
6	corner	184	178424	3.4	95.8	51	2	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	0	0	0	0
6	corner	1564	433952	96.6	4.2	51	2	2	2372222	Almería	Largie Ramazani	1	0	0	0	0	0
1	pase_fallado	1564	233681	99.5	0.5	51	27	2	2372222	Almería	Lucas Robertone	0	0	0	92.8	40.7	0
12	despeje	184	434078	7.2	63.2	51	28	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	31.2	56.2	0
1	pase	1564	220871	67.3	44.9	51	31	2	2372222	Almería	Sergio Akieme	1	0	0	53	43.4	0
1	pase	1564	234548	53	43.4	51	33	2	2372222	Almería	Álex Pozo	1	0	0	25.5	49.1	0
1	pase_fallado	1564	76611	29.7	43.7	51	43	2	2372222	Almería	Diego Mariño	0	0	0	68.4	73.8	0
44	duelo_aereo	184	441175	32.2	27	51	45	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	0	0	0
44	duelo_aereo	1564	432838	67.8	73	51	45	2	2372222	Almería	Luis Suárez	0	0	0	0	0	0
1	pase_fallado	184	441175	32.9	27.7	51	45	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	0	40.5	28.1	0
61	toco_balon	1564	432838	68.4	73.8	51	45	2	2372222	Almería	Luis Suárez	1	0	0	0	0	0
61	toco_balon	1564	493344	65.8	62.1	51	46	2	2372222	Almería	Sergio Arribas	1	0	0	0	0	0
1	pase	1564	432838	67.2	68.7	51	47	2	2372222	Almería	Luis Suárez	1	0	0	69.2	53.1	0
1	pase	1564	433952	69.7	55.5	51	50	2	2372222	Almería	Largie Ramazani	1	0	0	76.9	72.9	0
1	pase_fallado	1564	493344	79.4	73.2	51	53	2	2372222	Almería	Sergio Arribas	0	0	0	96.8	39.8	0
12	despeje	184	94878	4.2	56.5	51	55	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	-0.7	86.8	0
6	corner	184	94878	0.2	83.6	51	58	2	2372222	Rayo Vallecano	Stole Dimitrievski	0	0	0	0	0	0
6	corner	1564	493344	99.8	16.4	51	58	2	2372222	Almería	Sergio Arribas	1	0	0	0	0	0
1	pase	1564	233681	99.5	0.5	52	18	2	2372222	Almería	Lucas Robertone	1	0	0	89.9	55.5	0
13	ocasion_fuera	1564	210977	89.9	55.5	52	20	2	2372222	Almería	Srdjan Babic	1	25	0	0	0	0
5	balon_fuera	184	94878	0	51.6	52	21	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	346	0	0	0
5	balon_fuera	1564	210977	100	48.4	52	21	2	2372222	Almería	Srdjan Babic	0	0	346	0	0	0
1	pase_fallado	184	94878	3.9	49.8	52	51	2	2372222	Rayo Vallecano	Stole Dimitrievski	0	0	0	62.6	73.9	0
1	pase_fallado	1564	469402	40.7	30.6	52	51	2	2372222	Almería	Edgar González	0	0	0	42.3	29.8	0
61	toco_balon	184	449300	61.7	71.7	52	51	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	0	0	0
5	balon_fuera	184	449300	57.2	100	52	55	2	2372222	Rayo Vallecano	Randy Nteka	0	0	347	0	0	0
5	balon_fuera	1564	469402	42.8	0	52	55	2	2372222	Almería	Edgar González	1	0	347	0	0	0
1	pase	1564	234548	43.3	0	53	8	2	2372222	Almería	Álex Pozo	1	0	0	52.5	8.5	0
1	pase	1564	233681	52.5	8.5	53	9	2	2372222	Almería	Lucas Robertone	1	0	0	44.6	2.9	0
1	pase	1564	234548	44.6	2.9	53	10	2	2372222	Almería	Álex Pozo	1	0	0	49.3	6.8	0
1	pase	1564	233681	53.5	4.6	53	12	2	2372222	Almería	Lucas Robertone	1	0	0	55.6	11.6	0
4	falta_recibida	1564	433952	57.6	15	53	14	2	2372222	Almería	Largie Ramazani	1	0	152	0	0	265
4	falta_cometida	184	441175	42.4	85	53	14	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	152	0	0	265
1	pase	1564	233681	59	8.9	53	27	2	2372222	Almería	Lucas Robertone	1	0	0	46.4	18.9	0
1	pase	1564	469402	46.4	18.9	53	29	2	2372222	Almería	Edgar González	1	0	0	55.6	5.5	0
1	pase	1564	233681	55.6	5.5	53	30	2	2372222	Almería	Lucas Robertone	1	0	0	43.2	19.4	0
1	pase	1564	469402	57	29.5	53	36	2	2372222	Almería	Edgar González	1	0	0	67.6	22.5	0
1	pase	1564	493344	68.1	25.6	53	39	2	2372222	Almería	Sergio Arribas	1	0	0	73.8	58.5	0
13	ocasion_fuera	1564	132161	76.8	55	53	42	2	2372222	Almería	Adri Embarba	1	22	0	0	0	0
5	balon_fuera	184	441175	0	56.2	53	43	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	346	0	0	0
5	balon_fuera	1564	132161	100	43.8	53	43	2	2372222	Almería	Adri Embarba	0	0	346	0	0	0
1	pase	184	94878	3.7	50.2	54	6	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	15.2	22.1	0
1	pase	184	89399	18.2	6.3	54	11	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	56.6	7.4	0
1	pase_fallado	184	434078	58.5	9.2	54	13	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	63	24.3	0
61	toco_balon	1564	210977	37.2	67.5	54	14	2	2372222	Almería	Srdjan Babic	1	0	0	0	0	0
49	recuperacion_balon	1564	469402	35.2	55.8	54	18	2	2372222	Almería	Edgar González	1	0	0	0	0	0
1	pase	1564	469402	35.2	53.9	54	18	2	2372222	Almería	Edgar González	1	0	0	52.5	40.9	0
4	falta_recibida	1564	433952	58.9	32.6	54	22	2	2372222	Almería	Largie Ramazani	1	0	152	0	0	0
4	falta_cometida	184	178424	41.1	67.4	54	22	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	152	0	0	0
1	pase_fallado	1564	233681	64.5	26.8	55	2	2	2372222	Almería	Lucas Robertone	0	0	0	92.9	61.4	0
12	despeje	184	441175	9.1	48.4	55	4	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	6.8	17.4	0
4	falta_recibida	184	97624	7.5	14.9	55	7	2	2372222	Rayo Vallecano	Iván Balliu	1	0	152	0	0	0
4	falta_cometida	1564	463170	92.5	85.1	55	7	2	2372222	Almería	Iddrisu Baba	0	0	152	0	0	0
1	pase	184	94878	14.2	24.6	55	41	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	59.8	87.3	0
1	pase	184	165682	60	90	55	45	2	2372222	Rayo Vallecano	Álvaro García	1	0	0	44.6	94.4	0
1	pase	184	178424	44.5	94.4	55	49	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	61.6	83.5	0
